Sample_id,LUM_92,LUM_85,LUM_80,LUM_75,LUM_73,LUM_67,LUM_62,LUM_58,LUM_57,LUM_55,LUM_53,LUM_46,LUM_42,LUM_39,LUM_31,LUM_317,LUM_313,LUM_29,LUM_248,LUM_247,LUM_246,LUM_245,LUM_244,LUM_243,LUM_242,LUM_241,LUM_240,LUM_239,LUM_238,LUM_237,LUM_236,LUM_235,LUM_234,LUM_233,LUM_232,LUM_231,LUM_230,LUM_229,LUM_228,LUM_227,LUM_226,LUM_225,LUM_223,LUM_139,LUM_138,LUM_115,LUM_108,LUM_105,LUM_103,LUM_06,LUM_01,LUM3_976,LUM3_972,LUM3_969,LUM3_796,LUM3_583,LUM3_570,LUM3_566,LUM3_556,LUM3_546,LUM3_188,LUM3_185,LUM3_182,LUM3_181,LUM3_173,LUM3_170,LUM3_168,LUM3_156,IGRR015,IGRR014,IGRR013,IGRR012,IGRR011,IGRR010,IGRR009,IGRR008,IGRR007,IGRR006,IGRR005,IGRR004,IGRR003,IGRR002,IGRR001
Eubacterium_siraeum,6.36853,0.00811,0.0,1.33711,0.00775,0.0,0.45177,0.06395,0.0,0.20472,0.22883,0.0,0.0,0,0.17036,0.0,0.30545,0,0.0,0.05391,0.10464,0,0,0.0,0.0,0.0,1.44823,0,0.20378,0,0.0435,0.0,0.0,0.0,3.29808,0.06618,4.3852,0.04608,4.56336,0.01008,0.00134,5.11047,0.00022,0.00824,0.0,0.0,0,0.09664,0.05475,0.09547,0,0,0.0,0.0,0.00631,3.65797,1.96203,0.0304,0.00125,0.0616,0.33922,0.00387,0.0,0.08945,0.66061,0.0225,4.07514,0.04318,0.0,0.79715,2.32149,0.01757,0.02389,0.07078,0.10173,0,0.0,0.75959,1.12192,0.6606,0.04915,0.52986,0.0
Bacteroides_mediterraneensis,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.51659,0.0
GGB1621_SGB2219,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.37868,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.5074,0.0
Methanobrevibacter_smithii,0,0.01259,0.00029,0,0,0.0,0.02216,0.0,0.0,0.00255,0.03742,0.02018,0.0,0.00525,0.02219,0.0,0.02323,0,0.0,0,0.00914,0,0,0.0,0.0,0.0,0.25866,0.09756,0.01234,0.02232,0.00906,0.0,0.0,0.0,0,0.02995,0.0,0.0,0.02685,0.0,0.01923,0.08009,0.0,0.04628,0.0,0.08911,0,0.04858,0.49168,0.0,0.00524,0,0.0,0.0836,0.0,0.01683,0.09226,0,0.06208,0.01081,0.0,0.01998,0.0,0.06279,0.04854,0.07197,0.03251,0.04065,0.0,0.08823,0,0.10253,0.13023,0.05778,0.0,0,0.0,0.0,0.0,0.04381,0.00822,0.49465,0.0
Phocaeicola_coprophilus,0,0,0.0,0,0.00048,0.0,0.0,0.0,0.0,0.0,0.43371,0.0,0.0,1.57035,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1.65646,0.0,0.0,0.0,0.0,0,0,0.33129,0.0,0,4.73045,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,4.09586,0,0.0,0,0.0,0.0,0.0,0,5.67771,0.48282,0.0
Alistipes_shahii,0.86075,0.43729,1.01095,2.37859,0.50362,0.0,0.10037,0.79614,0.52541,0.44026,0.60508,1.75207,0.01279,0.26074,1.16868,0.28932,0.23523,0,1.71148,0.55344,0.25299,0.22301,0,0.66035,0.35433,0.4739,0.4877,0.29091,0.36413,0.91016,1.20022,0.0941,0.42335,0.44516,0.89492,0.59405,0.41266,0.23515,0.23256,0.10347,0.0,0.73867,0.50628,1.43601,1.35119,0.19404,1.11553,3.02635,0.09864,0.0,0.48935,0.69133,0.09528,0.0,0.1397,0.43948,2.6377,0.03225,0.78029,0.54203,0.52498,0.67739,0.16969,0.16883,0.58261,0.15807,0.56909,1.04366,0.0,0.36366,0.46157,0.29928,0.84689,0.15502,1.45193,0,0.23729,2.02327,1.32641,0.81893,1.13279,0.44523,0.0
Escherichia_coli,0,0.16856,1.3577,0.06918,52.39551,0.0,0.98928,4.79182,9.74072,2.14183,16.17847,0.01218,2.03844,0.06675,1.19434,2.41655,0.01009,0,0.23309,0.00836,0.0,0.30847,4.27726,0.0,0.76517,0.0,0.51905,0.23631,0.02467,0.29852,3.19247,0.06692,0.02624,0.07957,0.26482,0,0.00059,0.0,0.01069,0.0,0.11384,0.21864,0.00879,5.78623,0.11351,0.0,0.621,0,1.63434,0.00896,0,0.31656,0.00058,0.27221,0.0,0.01333,1.62792,0.0048,0,0.11355,0.0,0.03324,3.38248,12.3122,6.79512,3.14789,10.36175,0.07268,1.88417,0.55277,0.01641,0.15462,2.11458,0.02931,0.31501,0.0122,0.03708,0.05344,0.00177,0.07198,2.6555,0.41347,0.0
Bacteroides_cellulosilyticus,0.83307,0.17028,0.0,0.03034,0.48096,0.0,0.0,0.0,0.23038,0.08301,0,1.04093,0.0,0.01437,3.1679,0.04375,0.0,0,1.87295,0.00044,0.27904,0,0,0.01125,0.09225,0.07934,2.4058,0,1.18338,0,0.2723,0.0,0.10434,0.0,0.53781,1.59662,1.11909,1.20211,0,0.27081,0.87908,0.18349,1.60095,0.76555,0.0,0.51899,0,1.06119,0.29099,0.0,0.24719,0.30133,0.17356,0.0,0.0,0.30851,0.14731,0.00032,0.15402,0.0956,0.03896,1.61363,0.1386,0,0,0.08995,0.27753,0,0.0,0.99545,1.34123,0.71142,0.00923,0.19387,0.80244,0,3.13296,0.00673,2.44302,0.05075,1.10613,0.37428,0.0
Clostridia_unclassified_SGB3983,0,0.05621,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.00746,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00108,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.06239,0.04893,0.0,0,0,0.0,0.0,0.0,0.00474,0.0,0,0.13982,0.02406,0.0,0,0.0,0,0,0,0.03607,0,0.0,0.14871,0,0.0,0.04053,0,0.0,0,0.0,0.0,0.0735,0,0.0,0.37307,0.0
GGB1680_SGB2312,0,14.11189,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,15.45867,0.00134,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.7344,0,0.0,0.0,0.0,0.00563,0.00551,0,1.75614,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.23191,0.07651,0.0,0.0,2.08024,0.0,0,0.0,0.0,0.0,0,0.0,0.37276,0.0
GGB9059_SGB13976,0.01239,2.45714,0.0,0,0.00059,0.0,0.0,0.0,0.0,0.0,3.36661,0.0,0.0,1.56846,0,0.0,3.07591,0,0.0,0,0.13552,0,0,0.0,0.0,0.06971,0.0,0,0,0,0.48897,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1.06543,5.46261,0.0,0,0.0,0.0,0,0,1.32689,0.0,0,0,0.0,0.0,0.0,0.0,0.14028,0,5.83858,1.33461,0.0,0.16652,0.0,0.00149,11.75182,0,0,0,0.0,2.78364,0,0.0,0.0,3.05557,0.0,0.00355,0.0,0.0,0.0,0,0.0,0.34769,0.0
Enorma_SGB14753,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.01333,0,0.0,0.0,0,0.0,0,0.0,0.00678,0,0.0,0.0,0.0,0.0,0,0,0,0.03194,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.00435,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00153,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.02584,0,0.0,0,0.0,0.0,0.0,0,0.0,0.26508,0.0
Bifidobacterium_catenulatum,0,0,0.0,0,0,0.0,0.0,0.10062,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.13234,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.00541,0.0,0,0.27019,0,0.0,0,0,0.0,0.0,0.01447,0.0,0.0,3.11899,0.33422,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.26151,0.0
GGB9694_SGB15203,0.00361,0.00168,0.0,0,0.00871,0.0,0.0,0.0,0.0,0.0,0.02573,0.08888,0.0,0,0,0.0,0.0,0,0.0,0,0.01485,0,0,0.0,0.0,0.0003,0.0,0.08623,0,0,0.01671,0.00994,0.0,0.0,0,0.43503,0.0,0.0,0.03804,0.0,0.01637,0.01447,0.0152,0,0.0,0.76188,0.11427,0,0.30612,0.0,0,0.00372,0.0,0.0,0.0,0.00091,0.0,0,0,0.01019,0.00128,0,0.0,0.01965,0,0,0.00348,0.03032,0.0,0.0029,0,0.0,0.0,0.43578,0.0,0.12515,0.0,0.00049,0.00274,0.00432,0.02173,0.24455,0.0
Odoribacter_splanchnicus,0.37465,0.46107,0.68779,0.65951,0.1963,0.0,0.54953,0.0,1.05771,0.20757,0.57374,0.65846,0.0,0.57957,0.56563,0.4938,0.45783,0.55008,0.91073,0,0.21918,1.18886,0,0.45413,0.0345,0.37505,0.95373,0.55911,0.50597,0.34434,0.34615,0.49478,0.23995,0.0,0.80538,0.92748,0.46403,0.27051,0.29689,0.54835,0.69451,0.59982,0.47526,0.51506,0.94352,1.01268,0.36575,1.05219,0.55851,0.6486,0.12145,0.71708,0.25157,0.24629,0.02414,0.43716,0.252,0.26081,0.38758,0.43576,0.24318,0.25023,0.3088,0.27556,0.50596,1.82198,0.22709,0.33595,0.0,0.64293,0.8497,1.24539,0.30368,0.55639,0.5373,0,0.29244,0.91482,1.12802,1.10468,0.73142,0.22611,0.0
Sutterella_sp_AM11_39,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.50563,0.0,0.19328,0.00113,1.86288,0.0,0,0.0,0,0.14897,0.15456,0,0.00238,0.0,0.0,0.0,1.44092,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.46783,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.20005,0.0,0,0,0.0,1.02331,0,0.0,0,0,0.4084,0,0.72298,0.0,0.06076,0,1.42621,0.0,0,0.0,0,0.0,0.0,0.0,0,0.71032,0.20516,0.0
GGB1681_SGB2313,0,0.00049,0.0,0,1.50053,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00207,0,0,0.10289,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0012,1.02552,0,0,0.0,0.0,0.0,0.0,0,0,0.86806,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,2.22964,0,0,0.0,0.0,1.54517,0.0,0.94922,9.78912,0,0,0,0.0,0,0,0.0,0.73744,0,0.0,0.00124,0.0,0.0,0.0,0,0.0,0.19345,3.70959
Clostridia_unclassified_SGB4367,0,0,0.0,0,0,0.0,0.0,0.0,0.0,2.89209,1.47757,1.81141,0.0,0,0.17368,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1.90525,0.0,4.98986,0.01031,0.0,2.05364,0,0.0,0.0,0,0.00061,1.04368,0.0,0.0,2.27237,11.23467,0.0,0,0.00125,4.8907,0.0,0,0.05873,0.0,0.0,0.21856,4.55772,0.0,0,0.13219,0.36298,0.62615,0,0.0,0,0.00286,0.00026,0,0.00104,0.0,0,0.50621,0.004,0.0,0,0.0,0,0.0,0.0,0.0,3.02869,0.0,0.18231,0.0
Mitsuokella_multacida,0,0,0.0,0.0009,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.00187,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.00288,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.18161,0.0
Bifidobacterium_pseudocatenulatum,0.00645,0,0.0,0,0,0.0,0.04419,0.0,0.0,0.0,0,0.0774,0.0,0,0,0.0056,0.0,0,0.0,0,0.0,0,0,0.00181,0.0,0.0,0.0,0,0,0,0.04591,0.0,0.0,0.0,0,0.21898,0.00221,0.0,0,0.00093,0.0,0.0,0.0,0.00413,0.00212,0.0,0,0.06738,0.01157,0.07748,0.69157,0,0.0,0.0,0.0,0.0,0.04338,0.86074,0,0.0,0.0,0,0.0,0,0,1.69157,0.02395,0,0.0,0,0,0.0,0.00298,0,0.0,0,0.0,0.0,0.01861,0,0.0,0.17813,0.0
Faecalitalea_cylindroides,0.03282,0,0.0,0,0,0.0,0.00143,0.0,0.0,0.0,0,0.0,0.0,0,0,1.81561,0.0,0,0.0,0,0.0,0,0,0.00092,0.0,0.00073,0.0,0.09082,0,0.00107,0.00482,0.0,0.00083,0.0,0,0,0.0,0.0,0.0002,0.0,0.0,0.00154,0.0,0,0.0,0.01999,0.03305,0,0,0.00417,0,0.00231,0.0,0.0,0.00155,0.0,0.0,0.00707,0,0.0,0.0,0,0.0,0.05143,0.01542,0,0,0.00233,0.0,0,0,0.0,0.21829,0.01295,0.0,0,0.0,0.0,0.0,0.10198,0.0,0.17122,0.0
Alistipes_provencensis,0,0,0.0,0.10805,0.00352,0.0,0.00611,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.00935,0.0,0,0.00191,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.00063,0,0.0,0.0,0.0,0.0,0.03346,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.04937,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.16172,0.15867
Intestinimonas_massiliensis,0.01023,0.03627,0.0,0.00244,0.00177,0.1648,0.01926,0.04846,0.01596,0.00192,0,0.01135,0.0,0.00476,0.01474,0.00044,0.01292,0,0.0,0.00098,0.01967,0,0.68854,0.0,0.0,0.0,0.07014,0,0.01294,0.01945,0.0,0.12042,0.00153,0.01683,0,0,0.0,0.01048,0.017,0.0,0.01099,0.06701,0.0,0,0.0,0.10515,0.01796,0.06014,0.1184,0.0,0,0.00108,0.0,0.0,0.0,0.0,0.03606,0,0,0.00297,0.00124,0.00427,0.0,0.01707,0.02539,0,0,0.02513,0.0,0.06944,0.02488,0.01616,0.00105,0.00481,0.0,0.02801,0.07622,0.0081,0.01926,0.00053,0.00325,0.16146,0.0
GGB6566_SGB9275,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.57303,0.15853,0,0.0,0.0,0,0.0,0,0.0,0,0,0.01018,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.03425,0.0,0.00309,0.0,0,0.0,0.0,0.0,0,0.0,0.16028,0.0
GGB9237_SGB14179,0,0,0.0,0.03805,0,0.01592,0.02261,0.02379,0.0,0.0,0,0.0,0.0,0,0.01594,0.0,0.03116,0.00137,0.0,0,0.00279,0,0,0.02734,0.0,0.01455,0.0,0.02737,0.0783,0.01057,0.0,0.07287,0.0,0.0,0.01687,0.06536,0.01671,0.16283,0.04425,0.0,0.20235,0.01278,0.00241,0,0.0,0.0,0,0.02296,0.02731,0.0,0.01374,0.04373,0.0,0.0,0.00174,0.08159,0.0,0,0.01078,0.01906,0.0024,0.04292,0.0,0,0,0.02065,0,0.01008,0.0,0.13591,0.04072,0.0,0.0,0,0.0,0,0.08529,0.0,0.10073,0.04374,0.0,0.1439,0.0
Clostridia_unclassified_SGB4121,0.05377,0,0.02043,0,0.10843,0.08033,0.07948,0.10871,0.00346,0.06836,0,0.00645,0.02109,0.03045,0.09885,0.28173,0.0,0,0.12102,0.06241,0.05308,0.05004,0.11345,0.0,0.07703,0.0,0.04112,0.27097,0.05079,0,0.04298,0.0708,0.07678,0.15102,0,0.13528,0.05208,0.0,0.0851,0.01901,0.0,0.05791,0.0999,0.07466,0.0,0.08657,0,0.04137,0.0389,0.08512,0.03748,0.00484,0.0,0.40091,0.0,0.0,0.00899,0.03649,0,0.00974,0.02823,0.02043,0.00052,0.0296,0.02014,0.13155,0.0625,0.07433,0.10014,0,0.03946,0.0,0.0,0,0.04777,0.0663,0.06033,0.12889,0.05022,0.02225,0.0,0.1412,0.14977
Lachnospira_eligens,1.99038,0.80545,0.0,1.28067,0.71036,9.05682,1.18472,1.0547,0.83857,0.0,0.25257,0.97867,0.0,0,3.10202,2.03568,0.00195,3.80518,3.81018,3.50476,4.77182,1.52794,0.00066,2.92408,0.00588,0.39237,0.01493,2.31595,1.29064,0.6804,4.2916,0.0,0.0,4.32203,0.48348,0.03027,6.66969,4.10075,2.59089,0.03598,1.71397,1.4649,0.06111,1.31241,0.0,0.0,0,2.34826,0.74707,2.34771,0.4809,2.31773,9.16562,0.35036,2.2108,2.31193,0.66678,0.83302,0.71512,3.02713,0.55729,0.87411,0.0,3.39078,0.62526,0.00163,1.16402,1.6654,0.0,5.55491,4.60368,0.46709,0.68832,0.10679,1.99781,0.33832,0.0,0.93558,1.87125,1.02066,1.2726,0.1408,2.05344
Phascolarctobacterium_faecium,0,0.60312,0.0,0,1.92651,0.0,2.1745,1.13245,0.0,0.0,0,1.36836,0.02564,0,0.42973,0.0,0.0,2.32745,0.0,0,0.0,0,0,0.04231,0.0,0.0,1.68955,0.67857,1.43829,0.62894,0.0,0.0,0.70699,0.0,0,0.00315,1.0798,0.0,2.89073,0.0,0.0,0.25745,1.05208,0.38268,0.0,0.0,0,0,0.02546,1.77906,0,0.00173,1.67551,0.0,0.0,0.0,0.0,0,0,0.0,0.19445,1.96343,0.0,0,0,1.06119,0.01994,0,0.0,0,0,0.0,0.28304,0,1.60107,0,0.0,0.0,1.82748,0.00408,0.49498,0.13375,1.49262
GGB6612_SGB9346,0,0,9.19121,1.26737,0,0.0,0.96766,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.16015,0,0,0.08192,0.00074,0.50038,0.0,0.7116,0,0,0.0,0.0,1.76752,0.0,0,0,0.0,0.1579,0,0.0,0.0,3.02603,11.49116,0,0.30056,0.0797,0,0.66936,0.78545,0.0,0,0,0.19157,0.0,0.0,0.0,0.0,0,0,0.59237,0.0,0.38686,0.0,0,0,0,0,0,0.0,0.03102,2.07699,0.0,0.0,0.05194,0.0,0,0.0,0.17025,0.05121,0,0.0,0.11893,0.0
Ruminococcus_bicirculans,3.22443,2.99099,0.0299,0.02164,0.10256,0.21207,0.0,3.48862,0.41681,0.0,0.05542,0.03998,0.0,1.87101,0,0.0,0.1054,1.54604,6.99247,10.81196,2.19088,0,0,1.99631,0.01414,0.49528,0.39871,0,0.44786,0,0.16335,0.09468,0.01212,0.29919,1.33063,1.24722,0.00739,0.00706,0.13366,0.0,0.43687,0.08684,0.0,1.65717,1.46811,0.0,2.53681,1.96898,0.02441,0.10034,0.30547,0.4053,0.0,0.0,0.10497,0.0,0.0,0.19083,0.4936,0.02027,0.4255,1.99099,0.0,0.12425,0,0.01984,0.45117,6.44147,0.0,0.09722,0,0.0,0.77852,0,0.00134,2.48192,0.6467,0.0,0.00263,0.02945,0.37051,0.11576,0.12094
Lachnospiraceae_unclassified_SGB4894,0,0.03759,0.0,0.03157,0.0056,0.0,0.0,0.0,0.0,0.0,0.05025,0.0,0.0,0.07669,0.04313,0.0,0.0,0,0.0,0.42188,0.02396,0,0,0.0,0.0,0.05158,0.00425,0,0.13314,0,0.0,0.0,0.00096,0.0,0,0.00154,0.00894,0.67946,0,0.02887,0.0,0.0,0.00878,0,0.0,0.0,0,0.14041,0,0.0,0,0,0.0,0.0,0.00614,0.00203,0.0,0,0,0.0,0.0,0,0.0,0,0.00033,0,0.02793,0,0.0,0.00442,0.06334,0.00851,0.02117,0.10726,0.0,0,0.0,0.01335,0.49234,0,0.12384,0.11116,0.0
GGB9705_SGB15224,0,0.02866,0.0,0.09387,0,0.0,0.0,0.12225,0.0,0.51508,0.08629,0.17076,0.0,0.15163,0.05818,0.0,0.09045,0,0.0,0,0.36803,0,0,0.0,0.0,0.0,0.02574,0.00095,0.10671,0.0378,0.0,0.0033,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1825,0.0,0.0,0.43489,0.6067,0,0.0,0.03512,0,0.0,0.0,0.01082,0.06994,0.0,0.009,0.1479,0.03276,0.0,0,0.0,0,0,0,0.12394,0,0.0,0.04204,0.01401,0.02304,0.01256,0.28496,0.0,0,0.00596,0.38092,0.08788,0.14389,0.0,0.10062,0.0
Eubacterium_rectale,11.41628,0.11061,1.92166,4.25662,0.02502,0.0,0.33747,3.89662,4.9403,0.67882,0.32094,7.24404,0.01353,2.16332,1.17219,0.46724,0.0,0.8692,0.21906,0.05544,1.51367,2.38236,0.00073,3.73224,0.39604,1.01757,0.1168,0.02952,0.36997,0.32677,2.4494,0.0,3.07816,0.0,3.44417,2.41713,0.26037,0.28655,0.07905,0.05014,1.61976,0.36964,1.52678,0,1.03175,0.0,2.73835,0.8412,0.30004,7.28948,13.47867,0.00294,0.0,0.09948,0.58893,2.46422,0.76417,1.26869,11.93499,0.24275,11.42071,2.18073,0.08581,0.07839,0.22115,0.13673,6.2857,1.79522,10.27245,0,0,0.00798,0.33823,0.02323,3.47444,0.78528,0.0,0.55516,0.0,1.73344,0.42423,0.10008,5.2121
Eggerthellaceae_unclassified_SGB14322,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.04047,0,0.00352,0.0,0,0.0,0,0.00955,0,0,0.0,0.0,0.00858,0.0,0,0,0,0.01232,0.0,0.0,0.00827,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.01544,0.0,0.0,0,0,0.04471,0.0,0,0,0.0,0.0,0.01119,0.02446,0.0,0.00187,0,0.0083,0.0,0,0.02509,0,0,0.00441,0,0,0.0,0,0,0.06916,0.0,0.03439,0.0,0,0.0,0.0,0.00242,0,0.0,0.09961,0.0
GGB6009_SGB8636,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.00963,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.01632,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.11224,0.0,0,0.0,0.0,0.0,0,0.0,0.09844,0.0
GGB9332_SGB14295,0,0.30638,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.09838,0.0
Eggerthellaceae_bacterium,0,0,0.03847,0,0.02504,0.0,0.0,0.0,0.0,0.06408,0.01184,0.00062,0.0,0,0.05062,0.0,0.00346,0,0.0,0.00338,0.0,0.13305,0,0.0162,0.0,0.0,0.0,0.03678,0.02287,0,0.0,0.0,0.11431,0.0,0.00035,0.14622,0.01734,0.00813,0.01714,0.0,0.0,0.00888,0.0,0,0.0,0.22535,0.43895,0.01768,0,0.01678,0.07698,0,0.02599,0.42777,0.0,0.0,0.14157,0,0.07116,0.0,0.00708,0,0.0,0,0,0,0.01557,0.18609,0.0,0.02776,0.1064,0.0,0.24607,0.0078,0.0,0,0.0,0.02412,0.0,0.02453,0.01552,0.09719,0.0
Cloacibacillus_evryensis,0,0,0.0,0,0,0.0,0.00459,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.00049,0.0,0,0.0,0,0,0.0,0.0,0.0,0.01974,0,0,0,0.0,0.0,0.0,0.0,0.05465,0,0.0,0.0,0,0.0,0.00841,0.00216,0.0,0,0.00919,0.0,0,0.01037,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.01818,0,0,0,0,0,0.0,0.0676,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.09066,0.0
GGB9291_SGB14248,0,0.03502,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.03332,0.03122,0.0,0.0,0,0.0,0,0.00619,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.44433,0.0,0,0.0,0.0,0,0,0.02823,0.0,0,0,0.0,0.0,0.0,0.0001,0.0,0,0.01308,0.00321,0.0,0,0.0,0.01795,0.40756,0,0.04244,0.02545,0.0,0.09442,0,0.0,0.0,0,0.0,0,0.0,0.0111,0.0,0,0.0,0.0901,0.0
GGB33516_SGB54347,0.0183,0.00139,0.0,0,0,0.0,0.00638,0.0,0.0,0.0,0,0.0,0.0,0.00188,0.0073,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.00157,0.01181,0,0.0026,0.00286,0.0,0.0,0.0,0.0,0,0.03731,0.0,0.0,0.00077,0.0,0.0,0.00247,0.0,0.00473,0.0,0.0,0,0.01277,0,0.0,0,0.01442,0.0,0.0,0.0,0.0,0.00472,0,0,0.00014,0.0,0,0.0,0.01125,0,0,0.00045,0.00094,0.0,0.00157,0.01337,0.0,0.0,0.00277,0.0,0,0.01372,0.0,0.0,0,0.0,0.08796,0.0
